Type,Poem/poet,alliterationFreq,assonanceFreq,consonanceFreq,slantEndRhymeFreq,perfectEndRhymeFreq,identityEndRhymeFreq,endRhymeFreq,soundDevicesFreq,imageability,concreteness,valence,arousal,numOOV,numWords,propOOV,wordFreq,typeTokenRatio,wordLength,objectWords,abstractWords,propNoImage,emotWords,pleasurWords,painWords,wordFreqInc
19thPoet,"ButterflyLaughter,byKatherineMansfield/19th",0.0487,0.4146,0.6097,0.0303,0,0,0.0606,1.0731,360.0972222,2.797922078,6.485172414,3.998965517,0,84,0,2.012436483,0.666666667,4.392857143,0.023809524,0.035714286,0.142857143,0.011904762,0,0.011904762,51.47619048
19thPoet,"NearAvalon,byWilliamMorris/19th",0.0204,0.3061,0.6224,0.0952,0.2857,0.0238,0.4047,0.9489,367.9166667,2.934,5.728387097,3.912580645,3,100,0.03,2.406048858,0.68,4.39,0.13,0.01,0.28,0,0,0.01,118.98
19thPoet,"Quebec,byJohnMcCrae/19th",0.0163,0.377,0.3606,0.0555,0.1111,0,0.1666,0.754,365,2.655849057,5.7972,4.4596,2,62,0.032258065,2.78259814,0.758064516,4.387096774,0.048387097,0,0.274193548,0.080645161,0,0,804.8064516
19thPoet,"AnAddresstoShakespeare,byWilliamTopazMcGonagall/19th",0.0088,0.4306,0.5014,0.3333,0.1397,0.043,0.5376,0.941,329.2086614,2.427056856,5.81287037,4.132037037,3,344,0.00872093,2.46013722,0.558139535,4.363372093,0.026162791,0.020348837,0.261627907,0.037790698,0.01744186,0.020348837,497.4534884
19thPoet,"ModernLoveXLV:ItIstheSeason,byGeorgeMeredith/19th",0.0156,0.375,0.3984,0.0952,0.1428,0,0.238,0.789,365.58,2.736486486,5.9825,4.086818182,2,131,0.015267176,2.419434043,0.702290076,4.007633588,0.045801527,0.038167939,0.236641221,0.015267176,0,0,190.1221374
19thPoet,"AtNightfall,byLucyMaudMontgomery/19th",0.0233,0.257,0.5186,0.0757,0.0909,0.0151,0.1969,0.799,317.5279503,2.494074074,5.905,3.872166667,0,216,0,2.492126089,0.578703704,4.009259259,0.00462963,0.023148148,0.25462963,0.023148148,0.00462963,0.018518519,205.1296296
19thPoet,"CradleSong,bySarojiniNaidu/19th",0.0714,0.2857,0.5428,0,0.1666,0,0.1666,0.8999,390.2641509,3.015084746,6.528387097,4.070322581,2,71,0.028169014,2.578602704,0.690140845,4.154929577,0.056338028,0.014084507,0.253521127,0,0,0.014084507,467.1971831
19thPoet,"Exposure,byWilfredOwen/19th",0.0476,0.4017,0.6071,0.0666,0,0.0083,0.1,1.0565,352.8425926,2.710607143,5.484509804,4.114509804,2,339,0.005899705,2.591533072,0.681415929,4.646017699,0.026548673,0.020648968,0.362831858,0.026548673,0.008849558,0.020648968,308.1356932
19thPoet,"TheCityInTheSea,byEdgarAllanPoe/19th",0.0373,0.4112,0.5358,0.0522,0.1633,0,0.2418,0.9844,327.2844037,2.522007168,5.550681818,3.922613636,3,326,0.009202454,2.558444128,0.595092025,4.371165644,0.018404908,0.021472393,0.331288344,0.024539877,0.009202454,0.006134969,309.601227
19thPoet,"AFairlySadTale,byDorothyParker/19th",0.0128,0.3076,0.4871,0.0909,0.0909,0.0151,0.1969,0.8076,329.0165289,2.466423358,6.016170213,4.328723404,0,161,0,2.465172655,0.670807453,3.875776398,0.037267081,0.02484472,0.248447205,0.01863354,0.01863354,0,1101.888199
19thPoet,"TheNeedle,byEzraPound/19th",0.0178,0.3125,0.4553,0,0.0769,0,0.1025,0.7857,335.5913978,2.541981132,5.516,4.06525,0,114,0,2.180687098,0.719298246,3.929824561,0.078947368,0.061403509,0.184210526,0.00877193,0.00877193,0,270.5087719
19thPoet,"Camouflage,byAndrewBartonPaterson/19th",0.0389,0.2987,0.4502,0.0185,0.1481,0,0.1666,0.7878,331.8666667,2.714243902,5.309402985,3.86358209,2,241,0.008298755,2.383181625,0.560165975,3.871369295,0.053941909,0.008298755,0.253112033,0.012448133,0,0,2648.892116
19thPoet,"WhatWouldIGive,byChristinaRossetti/19th",0.0666,0.1333,0.5333,0.0952,0.0952,0,0.1904,0.7333,338.8181818,2.47576087,5.712162162,4.051621622,0,106,0,1.934066507,0.632075472,3.698113208,0.047169811,0,0.169811321,0.009433962,0.018867925,0.018867925,76.74528302
19thPoet,"Rememberance,byRainerMariaRilke/19th",0.01,0.35,0.54,0.0555,0,0,0.0833,0.9,305.4666667,2.490777778,5.896666667,3.994074074,0,101,0,2.471928546,0.643564356,4.267326733,0.04950495,0.03960396,0.257425743,0,0,0,573.7821782
19thPoet,"Karma,byEdwinArlingtonRobinson/19th",0.0648,0.3518,0.4259,0.1388,0.1944,0,0.3333,0.8425,327.3023256,2.473814433,5.911363636,4.461818182,0,110,0,2.143006829,0.663636364,4.045454545,0.027272727,0.018181818,0.218181818,0.009090909,0,0,499.4272727
19thPoet,"Frolic,byGeorgeWilliamRussell/19th",0.054,0.5,0.4189,0.0333,0.1,0,0.1333,0.9729,325.3793103,2.508358209,6.61952381,4.214761905,0,76,0,2.35480618,0.644736842,4.263157895,0,0.013157895,0.236842105,0.026315789,0.039473684,0.013157895,261.2368421
19thPoet,"Chicago,byCarlSandburg/19th",0.0315,0.4561,0.4245,0.0967,0,0,0.0967,0.9122,347.6231884,2.807047244,5.287403846,4.4375,2,287,0.006968641,2.389920119,0.56097561,4.362369338,0.020905923,0.010452962,0.278745645,0.006968641,0.003484321,0,348.2160279
19thPoet,"TheSnowMan,byWallaceStevens/19th",0.0093,0.4579,0.5514,0.1282,0,0.0256,0.1538,1.0186,313.247191,2.419705882,5.829666667,3.878333333,0,108,0,2.007520156,0.537037037,3.898148148,0.009259259,0.037037037,0.175925926,0.009259259,0,0.027777778,181.2314815
19thPoet,"TheMermaid,byLordAlfredTennyson/19th",0.0224,0.2892,0.4488,0.0595,0.1666,0.0416,0.2857,0.7605,342.9689441,2.669073034,5.999416058,3.865182482,7,404,0.017326733,2.027529802,0.428217822,3.767326733,0.024752475,0.00990099,0.202970297,0.022277228,0.014851485,0.004950495,97.4009901
19thPoet,"Tears,byWaltWhitman/19th",0.1016,0.3728,0.6864,0.2121,0,0.0303,0.2424,1.161,361.3766234,2.794242424,5.45875,4.09175,1,128,0.0078125,2.539796339,0.609375,4.2890625,0.015625,0.0390625,0.3984375,0.015625,0.0078125,0.015625,197.859375
19thPoet,"TheGreatFigure,byWilliamCarlosWilliams/19th",0,0.3448,0.4137,0.0303,0,0,0.0303,0.7586,397.4,3.1384,5.17,4.788888889,1,31,0.032258065,2.430516487,0.903225806,4.258064516,0.064516129,0,0.35483871,0.032258065,0,0.032258065,104.7419355
19thPoet,"APrayerForMyDaughter,byWilliamButlerYeats/19th",0.0338,0.4064,0.59,0.0769,0.0982,0,0.1752,1.0303,337.954023,2.481175299,5.823538462,4.221179487,4,570,0.007017544,2.47642777,0.51754386,4.328070175,0.040350877,0.042105263,0.236842105,0.029824561,0.010526316,0.010526316,399.9842105
